InputID,TargetID,Distance
210,181,98.63976552
210,182,95.34775897
210,183,92.20947316
210,184,89.24112696
210,185,86.4602252
210,187,103.5917681
210,188,88.65785013
210,189,87.42275992
210,190,84.78190023
210,191,80.2906557
210,192,76.84535237
210,193,67.47473527
210,194,62.49099583
210,195,57.51007929
210,196,52.53278862
210,197,42.59416862
210,198,37.63705435
210,199,32.69300415
210,200,28.05186812
210,201,23.15889922
210,202,18.3238075
210,203,14.33101296
210,204,12.81350689
210,205,13.15271779
210,206,15.22504554
210,207,23.65261165
210,208,14.70601909
210,209,5
210,211,5
210,212,15
210,213,20
210,223,27.25599201
210,222,22.72255677
210,221,18.43203928
210,220,17.46254835
210,219,21.60398982
210,218,26.04849627
210,217,30.66457141
210,216,34.37126527
210,215,42.4181167
210,214,47.05942287
210,225,45.68773066
210,226,40.73429923
210,227,35.79381977
210,228,30.87251098
210,229,25.98126891
210,230,21.14097289
210,231,16.39680258
210,186,83.32536588
210,224,31.52122269
211,169,139.2700088
211,170,135.5448285
211,171,131.9040019
211,172,124.6326576
211,173,120.6681855
211,174,116.7832293
211,175,145.9753411
211,176,138.1234962
211,177,128.7286467
211,178,123.7868199
211,179,118.8498593
211,180,109.7324095
211,181,102.5426314
211,182,99.13065136
211,183,95.8581286
211,184,92.73982746
211,185,89.79181688
211,187,108.28289
211,188,93.32614862
211,189,91.87742234
211,190,88.97801322
211,191,84.17918666
211,192,80.34416032
211,193,70.53418134
211,194,65.58309891
211,195,60.64004443
211,196,55.70715496
211,197,45.88497973
211,198,41.00613966
211,199,36.16041503
211,200,31.7432628
211,201,26.7599348
211,202,21.78424861
211,203,17.32447905
211,204,14.45564227
211,205,12.95351738
211,206,13.28990713
211,207,28.462259
211,208,19.69831666
211,209,10
211,210,5
211,212,10
211,213,15
211,223,32.13216234
211,222,27.50421122
211,221,23.03231237
211,220,21.68633177
211,219,25.39839932
211,218,29.4933957
211,217,33.83255965
211,216,37.13120615
211,215,44.64925333
211,214,49.4485837
211,225,46.67937509
211,226,41.68082475
211,227,36.68266954
211,228,31.68509646
211,229,26.68843253
211,230,21.69330597
211,231,16.70109628
211,186,86.45324261
211,224,36.44597264
212,169,148.349626
212,170,144.7219228
212,171,141.1781087
212,172,134.0190658
212,173,129.9709181
212,174,125.9911468
212,175,154.2912495
212,176,146.6722997
212,177,137.2944136
212,178,132.3262807
212,179,127.3606419
212,180,118.1506057
212,181,110.6135936
212,182,106.9965786
212,183,103.4947756
212,184,100.1202742
212,185,96.88637701
212,187,117.7414284
212,188,102.7564172
212,189,100.9401026
212,190,97.59774226
212,191,92.27799094
212,192,87.77890367
212,193,77.26274921
212,194,72.40980231
212,195,67.57829923
212,196,62.77319159
212,197,53.27070202
212,198,48.5943901
212,199,43.9893374
212,200,39.98861825
212,201,35.00875755
212,202,30.03558923
212,203,25.29143843
212,204,21.17840557
212,205,17.53262293
212,206,14.7058108
212,207,38.22837279
212,208,29.69068949
212,209,20
212,210,15
212,211,10
212,213,5
212,223,41.97200697
212,222,37.23997492
212,221,32.58806676
212,220,30.83844625
212,219,33.93775642
212,218,37.45040526
212,217,41.27098736
212,216,43.85671737
212,215,50.31971999
212,214,55.28389213
212,225,50.12139972
212,226,45.20295553
212,227,40.30458618
212,228,35.4346179
212,229,30.60661079
212,230,25.84409222
212,231,21.19126192
212,186,93.2000873
212,224,46.34384323
213,169,152.9325002
213,170,149.3500993
213,171,145.8511388
213,172,138.7444245
213,173,134.6597706
213,174,130.6387855
213,175,158.5221889
213,176,151.0135595
213,177,141.6478089
213,178,136.6703276
213,179,131.6945525
213,180,122.4489591
213,181,114.7630385
213,182,111.0583573
213,183,107.4586546
213,184,103.9748343
213,185,100.618934
213,187,122.5029543
213,188,107.5101711
213,189,105.534952
213,190,102.0021349
213,191,96.46125484
213,192,91.67939706
213,193,80.88116748
213,194,76.08677792
213,195,71.32063022
213,196,66.58878897
213,197,57.26199314
213,198,52.69127422
213,199,48.2058596
213,200,44.38262067
213,201,39.43821246
213,202,34.50982739
213,203,29.73914087
213,204,25.36344805
213,205,21.26481822
213,206,17.63747406
213,207,43.15162379
213,208,34.68852438
213,209,25
213,210,20
213,211,15
213,212,5
213,223,46.91733289
213,222,42.15427358
213,221,37.45302973
213,220,35.58603881
213,219,38.47229682
213,218,41.7596586
213,217,45.36100253
213,216,47.65243175
213,215,53.63145922
213,214,58.6249254
213,225,52.47618541
213,226,47.65831729
213,227,42.88216853
213,228,38.16340589
213,229,33.52626912
213,230,29.00992748
213,231,24.68078329
213,186,96.78482749
213,224,51.30763342
238,232,34.91452366
238,233,31.27669714
238,234,28.00574053
238,235,24.7253173
238,236,22.85633521
238,237,22.35034615
238,243,24.90062329
238,242,19.91228292
238,241,14.93174409
238,240,9.970704703
238,239,5
238,248,27.06196769
