InputID,TargetID,Distance
86,95,56.90888172
86,94,54.44936184
86,102,84.40613994
86,101,77.38602505
86,100,70.94709942
86,99,65.08805864
87,74,47.30595492
87,75,42.65962439
87,76,38.10293604
87,77,39.17078748
87,78,34.50447133
87,79,30.43107068
87,84,35.94855262
87,83,26.40240433
87,82,18.08345541
87,81,17.27197625
87,80,17.59162452
87,89,17.63197865
87,88,10
87,86,9.995009064
87,85,24.99112935
87,93,39.46097761
87,92,28.97410395
87,91,34.94533185
87,90,29.22768173
87,98,51.44639357
87,97,53.74876817
87,96,53.77504082
87,95,51.98839112
87,94,48.86415247
87,102,88.3227072
87,101,80.54259569
87,100,73.18234966
87,99,66.22570041
88,74,53.57237583
88,75,49.27795076
88,76,45.129075
88,77,44.08360767
88,78,39.91747697
88,79,35.58910092
88,84,45.78441181
88,83,36.07325063
88,82,27.17286566
88,81,25.20968204
88,80,23.85965381
88,89,10.50302284
88,87,10
88,86,19.99308378
88,85,34.98243657
88,93,39.48627115
88,92,29.59213764
88,91,29.93484424
88,90,21.10750092
88,98,52.30605571
88,97,52.72344716
88,96,50.90570127
88,95,48.37997404
88,94,44.57419155
88,102,92.91591209
88,101,84.52272218
88,100,76.4125611
88,99,68.54969706
89,74,63.79515132
89,75,59.38556506
89,76,55.07694022
89,77,54.52941463
89,78,50.28282128
89,79,45.97767593
89,84,52.8776107
89,83,43.70818111
89,82,35.7142148
89,81,34.60137124
89,80,33.90513258
89,88,10.50302284
89,87,17.63197865
89,86,26.57026674
89,85,40.77946404
89,93,31.60168359
89,92,22.87809378
89,91,19.53627545
89,90,11.62339185
89,98,44.63919137
89,97,43.73991663
89,96,40.99400067
89,95,38.21326894
89,94,34.23559096
89,102,87.9225492
89,101,79.00203112
89,100,70.28467311
89,99,61.73951072
90,74,74.64491225
90,75,70.38302644
90,76,66.22445091
90,77,64.89208429
90,78,60.89185888
90,79,56.54180451
90,84,64.40328272
90,83,55.31490518
90,82,47.30916396
90,81,46.01585719
90,80,44.96071702
90,89,11.62339185
90,88,21.10750092
90,87,29.22768173
90,86,38.13728676
90,85,52.08795477
90,93,32.16810395
90,92,26.50132495
90,91,13.98313037
90,98,44.63577049
90,97,41.14848741
90,96,35.92529606
90,95,32.2585309
90,94,27.56633437
90,102,90.57736873
90,101,81.13083199
90,100,71.77161502
90,99,62.45456556
91,74,82.21926093
91,75,77.60269743
91,76,73.03663758
91,77,73.54734992
91,78,69.10464802
91,79,64.87882661
91,84,66.4499384
91,83,58.5248834
91,82,52.15737413
91,81,52.15587902
91,80,52.34274559
91,89,19.53627545
91,88,29.93484424
91,87,34.94533185
91,86,41.59800519
91,85,53.27651327
91,93,19.94473854
91,92,18.09488521
91,90,13.98313037
91,98,31.47970134
91,97,27.21542421
91,96,22.20579267
91,95,18.92254154
91,94,14.7164858
91,102,78.23060916
91,101,68.55211245
91,100,58.93208502
91,99,49.33627361
92,74,74.16146265
92,75,69.2428113
92,76,64.33670253
92,77,67.42094611
92,78,62.5491264
92,79,58.75628537
92,84,52.70558997
92,83,46.36095908
92,82,42.37664851
92,81,44.00759148
92,80,45.85401258
92,89,22.87809378
92,88,29.59213764
92,87,28.97410395
92,86,31.41927941
92,85,39.39955086
92,93,10.4978128
92,91,18.09488521
92,90,26.50132495
92,98,22.80011868
92,97,25.0032276
92,96,26.99831305
92,95,26.69448003
92,94,25.50957636
92,102,65.15353989
92,101,56.13825319
92,100,47.42837881
92,99,39.09964125
93,74,84.37323213
93,75,79.42799694
93,76,74.49007381
93,77,77.85714234
93,78,72.96650121
93,79,69.21104087
93,84,61.38013468
93,83,55.81897177
93,82,52.50992317
93,81,54.35991153
93,80,56.3226169
93,89,31.60168359
93,88,39.48627115
93,87,39.46097761
93,86,41.63248943
93,85,48.26826343
93,92,10.4978128
93,91,19.94473854
93,90,32.16810395
93,98,13.03850236
93,97,14.66041921
93,96,18.55311364
93,95,19.66019165
93,94,20.33639261
93,102,58.50624872
93,101,48.97822978
93,100,39.61751491
93,99,30.47823791
94,74,96.12789623
94,75,91.40904161
94,76,86.72170052
94,77,87.84381963
94,78,83.29769027
94,79,79.13245581
94,84,77.82630337
94,83,70.75200277
94,82,65.31889323
94,81,65.83108714
94,80,66.42713129
94,89,34.23559096
94,88,44.57419155
94,87,48.86415247
94,86,54.44936184
94,85,64.49013066
94,93,20.33639261
94,92,25.50957636
94,91,14.7164858
94,90,27.56633437
94,98,26.27347674
94,97,18.12495828
94,96,9.405180451
94,95,5
94,102,72.65103378
94,101,62.66971443
94,100,52.68699399
94,99,42.68961947
95,74,99.06288603
95,75,94.27765044
95,76,89.51589442
95,77,91.12521234
95,78,86.49245215
95,79,82.39115302
95,84,79.39388327
95,83,72.77216733
95,82,67.86962584
95,81,68.69306785
95,80,69.57923284
95,89,38.21326894
95,88,48.37997404
95,87,51.98839112
95,86,56.90888172
95,85,66.07692556
95,93,19.66019165
95,92,26.69448003
95,91,18.92254154
95,90,32.2585309
95,98,23.088319
95,97,14.06638889
95,96,4.550293383
95,94,5
95,102,68.63266283
95,101,58.63391627
95,100,48.63711405
95,99,38.64587251
96,74,100.494992
96,75,95.65003543
96,76,90.82188685
96,77,92.93928979
96,78,88.22370309
96,79,84.20010818
96,84,79.52173396
96,83,73.35768654
96,82,68.99631831
96,81,70.13036184
96,80,71.31289938
96,89,40.99400067
96,88,50.90570127
96,87,53.77504082
96,86,57.99981492
96,85,66.27681322
96,93,18.55311364
96,92,26.99831305
96,91,22.20579267
96,90,35.92529606
96,98,19.53809639
96,97,9.964609815
96,95,4.550293383
96,94,9.405180451
96,102,64.31311799
96,101,54.31339981
96,100,44.32052724
96,99,34.35063521
97,74,99.03341467
97,75,94.08836557
97,76,89.14944673
97,77,92.42217246
97,78,87.55229779
97,79,83.7499752
97,84,75.42613125
97,83,70.28969851
97,82,67.16957879
97,81,68.9874924
97,80,70.83811375
97,89,43.73991663
97,88,52.72344716
97,87,53.74876817
97,86,56.29002296
97,85,62.49496791
97,93,14.66041921
97,92,25.0032276
97,91,27.21542421
97,90,41.14848741
97,98,10
97,96,9.964609815
97,95,14.06638889
97,94,18.12495828
97,102,54.60066177
97,101,44.60642703
97,100,34.61230893
97,99,24.61315429
98,74,94.53924013
98,75,89.54644661
98,76,84.55450476
98,77,88.88860147
98,78,83.92616936
98,79,80.38565632
98,84,68.77539612
98,83,64.64001231
98,82,62.74740689
98,81,65.18989728
98,80,67.65558187
98,89,44.63919137
98,88,52.30605571
98,87,51.44639357
98,86,52.2387981
98,85,56.31563831
98,93,13.03850236
98,92,22.80011868
98,91,31.47970134
98,90,44.63577049
98,97,10
98,96,19.53809639
98,95,23.088319
98,94,26.27347674
98,102,47.09550922
98,101,37.25955062
98,100,27.49993428
98,99,17.86592468
99,74,105.6859461
99,75,100.7060396
99,76,95.72822791
99,77,101.4699121
99,78,96.47046432
99,79,93.32566471
99,84,76.70997014
99,83,74.63976894
99,82,74.72430552
99,81,77.92722602
99,80,81.07793805
99,89,61.73951072
99,88,68.54969706
99,87,66.22570041
99,86,65.08805864
99,85,65.70440503
99,93,30.47823791
99,92,39.09964125
99,91,49.33627361
99,90,62.45456556
99,98,17.86592468
99,97,24.61315429
99,96,34.35063521
99,95,38.64587251
99,94,42.68961947
99,102,29.98905856
99,101,19.99332971
99,100,10
100,74,109.9956775
100,75,105.0722736
100,76,100.156459
100,77,106.6887143
100,78,101.7131173
100,79,98.84086661
100,84,79.58005427
100,83,78.70824185
100,82,79.91124071
100,81,83.50513346
100,80,87.02123668
100,89,70.28467311
100,88,76.4125611
100,87,73.18234966
100,86,70.94709942
100,85,69.63871675
100,93,39.61751491
100,92,47.42837881
100,91,58.93208502
100,90,71.77161502
100,98,27.49993428
100,97,34.61230893
100,96,44.32052724
100,95,48.63711405
100,94,52.68699399
100,102,19.99606626
